2,1544
7,71267
34,441116
2,13887
2,13887
7,144891
170,6604330
1,3928
170,6604330
170,6604330
170,6604330
7,144891
5,28218
1,237
3,132721
1,237
7,71267
8,74174
170,6604330
23,1319420
4,44098
1,76
1,1520
7,26388
1,1520
10,5477862
23,1319420
170,6604330
5,28218
10,5477862
7,144891
170,6604330
7,144891
8,75132
170,6604330
3,42007
170,6604330
8,75132
170,6604330
13,81879
2,23585
12,3701650
10,5477862
10,5477862
10,5477862
3,508388
10,5477862
10,5477862
7,4658
13,81879
3,88185
9,584830
10,63209
3,88185
2,2998
11,11277
170,6604330
5,8754
10,17331
15,163753
10,17331
4,369805
5,8754
170,6604330
4,369805
19,9618
170,6604330
5,8754
5,24829
170,6604330
170,6604330
10,17331
170,6604330
170,6604330
34,441116
1,160
5,10078
5,28218
170,6604330
66,512196
2,2998
3,3583
3,3583
2,23585
19,9618
66,512196
7,71267
4,369805
5,28218
24,334337
3,3583
11,11277
2,23585
17,75803
66,512196
17,75803
2,23585
170,6604330
5,8754
170,6604330
4,318163
7,71267
23,1319420
170,6604330
1,12850
7,71267
170,6604330
15,163753
5,28218
34,441116
7,71267
7,4658
170,6604330
4,318163
7,71267
15,163753
4,318163
170,6604330
5,28218
4,369805
17,75803
170,6604330
5,10078
1,12850
5,28218
7,71267
1,12850
7,71267
170,6604330
7,71267
4,369805
4,318163
24,334337
170,6604330
4,369805
1,12850
4,369805
1,160
1,160
7,71267
7,92663
10,5477862
9,13245
11,59881
23,1319420
23,1319420
2,52893
11,59881
17,75803
3,3583
23,1319420
4,86548
5,198763
3,3583
24,334337
8,12348
231,61282
231,61282
276,71402
24,334337
231,61282
170,6604330
276,71402
276,71402
24,334337
276,71402
24,334337
24,334337
8,44304
8,12348
24,334337
111,30354
7,144891
7,144891
276,71402
8,12348
24,334337
170,6604330
24,334337
7,144891
24,334337
7,144891
111,30354
24,334337
24,334337
231,61282
24,334337
276,71402
24,334337
231,61282
111,30354
24,334337
24,334337
24,334337
20,4888
24,334337
24,334337
276,71402
276,71402
24,334337
24,334337
24,334337
24,334337
11,2754
24,334337
24,334337
11,2754
111,30354
24,334337
24,334337
24,334337
11,2754
24,334337
24,334337
24,334337
55,16091
231,61282
276,71402
3,132721
276,71402
24,334337
3,132721
276,71402
20,4888
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
111,30354
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
231,61282
276,71402
24,334337
24,334337
24,334337
24,334337
231,61282
231,61282
276,71402
276,71402
276,71402
231,61282
24,334337
276,71402
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
276,71402
231,61282
24,334337
24,334337
24,334337
3,88185
231,61282
24,334337
8,12348
23,1319420
24,334337
24,334337
24,334337
24,334337
13,3556
276,71402
276,71402
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
231,61282
231,61282
111,30354
231,61282
9,42045
231,61282
24,334337
170,6604330
24,334337
24,334337
24,334337
231,61282
170,6604330
1,19569
24,334337
23,1319420
276,71402
276,71402
111,30354
24,334337
24,334337
24,334337
111,30354
170,6604330
24,334337
170,6604330
276,71402
24,334337
111,30354
24,334337
276,71402
6,68683
24,334337
24,334337
55,16091
24,334337
55,16091
111,30354
10,5477862
8,74174
8,74174
24,334337
8,74174
11,2754
24,334337
10,5477862
111,30354
231,61282
24,334337
111,30354
24,334337
231,61282
24,334337
24,334337
24,334337
24,334337
24,334337
231,61282
7,90304
24,334337
7,90304
24,334337
24,334337
231,61282
111,30354
231,61282
24,334337
5,32588
8,44304
231,61282
231,61282
24,334337
7,90304
24,334337
66,512196
231,61282
3,88185
231,61282
66,512196
24,334337
66,512196
170,6604330
24,334337
24,334337
6,68683
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
12,3701650
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
3,132721
276,71402
231,61282
3,88185
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
276,71402
276,71402
231,61282
11,2754
276,71402
24,334337
5,32588
24,334337
276,71402
276,71402
24,334337
24,334337
276,71402
24,334337
231,61282
24,334337
111,30354
276,71402
24,334337
11,2754
170,6604330
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
276,71402
276,71402
24,334337
24,334337
24,334337
24,334337
5,198763
276,71402
276,71402
170,6604330
24,334337
170,6604330
24,334337
24,334337
24,334337
231,61282
231,61282
24,334337
24,334337
20,4888
24,334337
24,334337
231,61282
24,334337
231,61282
20,4888
8,44304
4,86548
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
231,61282
276,71402
24,334337
231,61282
231,61282
24,334337
24,334337
276,71402
6,21939
24,334337
111,30354
24,334337
276,71402
24,334337
24,334337
276,71402
24,334337
24,334337
8,44304
11,83967
24,334337
5,198763
24,334337
3,132721
24,334337
24,334337
24,334337
231,61282
7,90304
24,334337
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
4,86548
24,334337
24,334337
4,86548
276,71402
24,334337
276,71402
24,334337
24,334337
231,61282
231,61282
24,334337
24,334337
231,61282
231,61282
24,334337
2,526
9,17854
7,90304
24,334337
24,334337
231,61282
24,334337
231,61282
231,61282
231,61282
24,334337
24,334337
24,334337
231,61282
231,61282
24,334337
20,4888
55,16091
231,61282
231,61282
231,61282
20,4888
24,334337
9,17854
24,334337
111,30354
24,334337
276,71402
24,334337
24,334337
24,334337
276,71402
276,71402
276,71402
276,71402
276,71402
276,71402
276,71402
276,71402
276,71402
24,334337
24,334337
170,6604330
24,334337
170,6604330
111,30354
24,334337
276,71402
24,334337
170,6604330
276,71402
24,334337
276,71402
276,71402
276,71402
276,71402
276,71402
170,6604330
276,71402
276,71402
231,61282
276,71402
111,30354
20,4888
11,83967
170,6604330
111,30354
170,6604330
24,334337
276,71402
3,132721
2,5074
24,334337
276,71402
276,71402
24,334337
276,71402
24,334337
170,6604330
231,61282
24,334337
24,334337
24,334337
231,61282
24,334337
24,334337
24,334337
276,71402
24,334337
276,71402
231,61282
111,30354
24,334337
276,71402
276,71402
19,9618
170,6604330
231,61282
24,334337
231,61282
24,334337
24,334337
55,16091
20,4888
276,71402
24,334337
276,71402
24,334337
231,61282
231,61282
24,334337
24,334337
24,334337
170,6604330
170,6604330
24,334337
231,61282
24,334337
24,334337
276,71402
276,71402
170,6604330
111,30354
24,334337
170,6604330
24,334337
24,334337
231,61282
7,90304
24,334337
276,71402
24,334337
2,5074
24,334337
34,441116
24,334337
24,334337
24,334337
20,4888
24,334337
4,86548
170,6604330
231,61282
4,86548
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
111,30354
24,334337
24,334337
1,18096
276,71402
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
66,512196
170,6604330
24,334337
231,61282
111,30354
24,334337
276,71402
24,334337
66,512196
24,334337
24,334337
276,71402
276,71402
55,16091
111,30354
55,16091
111,30354
24,334337
24,334337
66,512196
111,30354
24,334337
24,334337
24,334337
276,71402
20,4888
276,71402
55,16091
111,30354
111,30354
111,30354
276,71402
111,30354
276,71402
8,44304
23,1319420
23,1319420
276,71402
24,334337
24,334337
111,30354
276,71402
24,334337
276,71402
55,16091
24,334337
276,71402
111,30354
24,334337
24,334337
276,71402
111,30354
111,30354
55,16091
231,61282
24,334337
170,6604330
19,9618
24,334337
276,71402
111,30354
8,44304
111,30354
111,30354
276,71402
111,30354
24,334337
111,30354
276,71402
23,1319420
231,61282
231,61282
231,61282
20,4888
231,61282
1,67174
111,30354
24,334337
111,30354
231,61282
231,61282
111,30354
111,30354
24,334337
20,4888
24,334337
24,334337
231,61282
24,334337
55,16091
24,334337
24,334337
24,334337
231,61282
4,86548
24,334337
24,334337
24,334337
20,4888
231,61282
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
55,16091
24,334337
24,334337
24,334337
231,61282
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
4,86548
170,6604330
111,30354
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
276,71402
24,334337
66,512196
170,6604330
24,334337
24,334337
3,132721
276,71402
24,334337
276,71402
276,71402
111,30354
24,334337
55,16091
24,334337
111,30354
276,71402
170,6604330
13,3556
231,61282
24,334337
20,4888
231,61282
111,30354
111,30354
231,61282
24,334337
276,71402
24,334337
24,334337
8,44304
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
66,512196
24,334337
24,334337
8,44304
24,334337
24,334337
170,6604330
3,132721
276,71402
170,6604330
24,334337
24,334337
276,71402
111,30354
24,334337
170,6604330
24,334337
20,4888
231,61282
11,83967
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
111,30354
276,71402
276,71402
24,334337
24,334337
276,71402
231,61282
24,334337
276,71402
24,334337
24,334337
13,3556
24,334337
111,30354
24,334337
24,334337
111,30354
231,61282
24,334337
11,83967
231,61282
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
231,61282
24,334337
276,71402
24,334337
24,334337
276,71402
276,71402
276,71402
24,334337
24,334337
24,334337
11,83967
231,61282
111,30354
11,83967
24,334337
231,61282
24,334337
276,71402
111,30354
24,334337
4,318163
5,28218
4,318163
5,28218
4,318163
23,1319420
5,28218
5,28218
3,2782
5,28218
3,2782
4,318163
3,2782
34,441116
6,33992
17,75803
4,318163
10,63209
6,33992
34,441116
7,12824
7,12824
7,12824
34,441116
34,441116
11,59881
170,6604330
170,6604330
170,6604330
170,6604330
4,318163
4,318163
23,1319420
170,6604330
24,334337
4,318163
4,318163
5,198763
24,334337
4,369805
4,318163
66,512196
24,334337
2,16654
170,6604330
1,6570
24,334337
170,6604330
1,632
19,9618
13,81879
4,318163
24,334337
170,6604330
4,44098
23,1319420
19,9618
21,418826
170,6604330
3,42007
1,56586
8,74174
4,44098
19,9618
8,74174
170,6604330
170,6604330
66,512196
66,512196
170,6604330
19,9618
6,33992
170,6604330
4,44098
2,11249
66,512196
6,18182
24,334337
170,6604330
17,75803
3,42007
1,56586
12,3701650
7,12824
7,16605
2,18520
1,240
19,9618
5,92024
170,6604330
24,334337
170,6604330
12,3701650
4,318163
13,81879
15,163753
4,318163
170,6604330
13,81879
3,2588
6,33992
5,92024
170,6604330
19,9618
1,156
4,318163
17,75803
4,369805
4,369805
8,74174
8,74174
4,318163
15,163753
1,6570
66,512196
6,18182
170,6604330
3,2588
24,334337
5,198763
4,318163
3,42007
170,6604330
10,63209
17,75803
19,9618
1,156
34,441116
24,334337
4,318163
17,75803
3,42007
23,1319420
170,6604330
12,3701650
170,6604330
170,6604330
1,240
170,6604330
2,16654
170,6604330
2,11249
7,16605
6,18182
170,6604330
12,3701650
1,8136
4,44098
4,318163
19,9618
19,9618
4,369805
3,2588
5,92024
19,9618
170,6604330
8,74174
24,334337
3,132721
170,6604330
21,418826
8,74174
2,18520
15,163753
4,44098
17,75803
13,81879
8,74174
3,132721
13,81879
170,6604330
4,44098
24,334337
4,44098
170,6604330
4,44098
17,75803
5,198763
66,512196
19,9618
1,632
2,11249
12,3701650
3,42007
17,75803
8,74174
7,16605
13,81879
1,76
5,22436
4,318163
8,74174
170,6604330
12,3701650
4,318163
170,6604330
1,8136
5,92024
8,74174
1,632
4,44098
24,334337
1,632
5,92024
24,334337
170,6604330
2,10867
19,9618
66,512196
19,9618
2,10867
170,6604330
21,418826
2,16654
4,318163
4,318163
17,75803
3,42007
10,63209
21,418826
3,42007
6,18182
7,12824
4,44098
170,6604330
21,418826
170,6604330
2,18520
170,6604330
15,163753
5,92024
1,6570
5,22436
170,6604330
66,512196
66,512196
4,318163
3,132721
10,63209
3,88185
66,512196
5,198763
2,18520
6,18182
21,418826
170,6604330
4,318163
1,56586
4,318163
24,334337
19,9618
4,44098
5,198763
170,6604330
13,81879
170,6604330
1,156
23,1319420
3,42007
66,512196
17,75803
170,6604330
4,44098
6,33992
6,18182
24,334337
3,2588
13,81879
2,16654
111,30354
24,334337
111,30354
231,61282
231,61282
24,334337
231,61282
24,334337
24,334337
34,441116
24,334337
231,61282
13,3556
111,30354
231,61282
24,334337
276,71402
170,6604330
8,44304
231,61282
276,71402
111,30354
24,334337
111,30354
276,71402
111,30354
111,30354
10,5477862
4,86548
24,334337
276,71402
111,30354
24,334337
24,334337
111,30354
231,61282
231,61282
10,5477862
276,71402
4,86548
24,334337
24,334337
24,334337
276,71402
4,318163
24,334337
276,71402
276,71402
4,318163
34,441116
12,3701650
4,318163
13,81879
170,6604330
3,132721
34,441116
12,3701650
1,9056
2,9923
12,3701650
7,90304
1,9056
3,2588
12,3701650
9,17854
4,44098
5,32588
4,44098
10,17331
170,6604330
3,132721
4,44098
24,334337
6,33992
1,240
23,1319420
3,2588
4,44098
170,6604330
4,369805
170,6604330
4,44098
15,163753
6,33992
170,6604330
5,198763
13,81879
170,6604330
66,512196
4,44098
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
8,74174
111,30354
8,12348
276,71402
276,71402
276,71402
8,74174
8,74174
24,334337
276,71402
111,30354
24,334337
231,61282
111,30354
24,334337
24,334337
24,334337
231,61282
24,334337
231,61282
276,71402
231,61282
276,71402
24,334337
231,61282
8,44304
231,61282
231,61282
111,30354
276,71402
170,6604330
24,334337
111,30354
111,30354
24,334337
276,71402
111,30354
24,334337
111,30354
276,71402
24,334337
24,334337
24,334337
111,30354
111,30354
276,71402
276,71402
276,71402
231,61282
111,30354
111,30354
231,61282
231,61282
231,61282
276,71402
24,334337
170,6604330
231,61282
24,334337
24,334337
24,334337
170,6604330
24,334337
24,334337
24,334337
24,334337
24,334337
23,1319420
276,71402
24,334337
21,418826
24,334337
21,418826
24,334337
10,63209
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
23,1319420
10,63209
24,334337
24,334337
24,334337
23,1319420
23,1319420
24,334337
10,63209
10,63209
3,132721
10,63209
24,334337
170,6604330
170,6604330
3,132721
3,132721
276,71402
111,30354
24,334337
24,334337
276,71402
24,334337
3,132721
3,132721
24,334337
24,334337
111,30354
231,61282
231,61282
24,334337
24,334337
55,16091
111,30354
231,61282
24,334337
231,61282
24,334337
276,71402
24,334337
231,61282
24,334337
111,30354
276,71402
24,334337
3,132721
24,334337
3,132721
24,334337
111,30354
111,30354
231,61282
24,334337
24,334337
111,30354
24,334337
3,132721
24,334337
231,61282
276,71402
24,334337
24,334337
111,30354
276,71402
24,334337
111,30354
55,16091
24,334337
3,132721
24,334337
24,334337
24,334337
3,16501
24,334337
24,334337
24,334337
231,61282
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
55,16091
276,71402
231,61282
276,71402
24,334337
111,30354
276,71402
111,30354
11,2754
55,16091
24,334337
111,30354
24,334337
24,334337
24,334337
276,71402
276,71402
24,334337
24,334337
24,334337
24,334337
23,1319420
24,334337
11,69743
24,334337
24,334337
2,76924
24,334337
231,61282
20,4888
24,334337
231,61282
1,2572
24,334337
8,44304
55,16091
24,334337
231,61282
20,4888
231,61282
9,42045
24,334337
24,334337
276,71402
111,30354
55,16091
55,16091
111,30354
24,334337
8,44304
24,334337
231,61282
8,44304
24,334337
24,334337
24,334337
231,61282
24,334337
11,69743
24,334337
8,12348
13,3556
2,76924
13,3556
24,334337
13,3556
24,334337
24,334337
24,334337
24,334337
276,71402
276,71402
24,334337
231,61282
231,61282
231,61282
170,6604330
24,334337
24,334337
24,334337
24,334337
231,61282
55,16091
111,30354
24,334337
24,334337
24,334337
276,71402
276,71402
24,334337
24,334337
24,334337
231,61282
276,71402
111,30354
24,334337
6,18182
24,334337
276,71402
24,334337
24,334337
111,30354
24,334337
231,61282
2,29464
24,334337
24,334337
8,44304
231,61282
24,334337
231,61282
24,334337
10,5477862
10,5477862
24,334337
276,71402
276,71402
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
9,42045
276,71402
24,334337
276,71402
24,334337
276,71402
24,334337
24,334337
111,30354
24,334337
24,334337
170,6604330
276,71402
1,3232
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
276,71402
276,71402
24,334337
170,6604330
24,334337
24,334337
24,334337
4,86548
24,334337
24,334337
24,334337
6,18182
24,334337
24,334337
276,71402
170,6604330
24,334337
24,334337
24,334337
24,334337
24,334337
111,30354
24,334337
276,71402
24,334337
24,334337
24,334337
55,16091
111,30354
170,6604330
24,334337
24,334337
24,334337
24,334337
11,2754
24,334337
24,334337
24,334337
24,334337
11,2754
24,334337
24,334337
24,334337
24,334337
24,334337
231,61282
231,61282
7,90304
231,61282
276,71402
24,334337
24,334337
24,334337
24,334337
7,90304
231,61282
24,334337
24,334337
23,1319420
24,334337
231,61282
24,334337
24,334337
231,61282
24,334337
24,334337
231,61282
111,30354
24,334337
231,61282
24,334337
24,334337
24,334337
24,334337
111,30354
231,61282
11,2754
111,30354
24,334337
24,334337
24,334337
231,61282
24,334337
231,61282
24,334337
231,61282
24,334337
24,334337
3,88185
24,334337
24,334337
24,334337
24,334337
231,61282
24,334337
24,334337
6,68683
66,512196
231,61282
24,334337
24,334337
231,61282
11,2754
231,61282
8,74174
276,71402
66,512196
24,334337
24,334337
4,318163
24,334337
66,512196
3,88185
231,61282
24,334337
24,334337
11,2754
24,334337
10,5477862
24,334337
24,334337
6,68683
5,32588
6,68683
24,334337
55,16091
24,334337
231,61282
4,318163
66,512196
24,334337
24,334337
24,334337
276,71402
231,61282
276,71402
7,90304
24,334337
276,71402
276,71402
276,71402
7,90304
7,90304
8,44304
24,334337
24,334337
3,132721
276,71402
276,71402
24,334337
4,318163
231,61282
24,334337
11,2754
8,44304
276,71402
24,334337
66,512196
276,71402
276,71402
11,2754
231,61282
24,334337
231,61282
111,30354
276,71402
24,334337
24,334337
276,71402
231,61282
20,4888
24,334337
111,30354
231,61282
24,334337
24,334337
24,334337
231,61282
231,61282
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
8,44304
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
231,61282
24,334337
24,334337
24,334337
24,334337
276,71402
24,334337
276,71402
24,334337
170,6604330
276,71402
24,334337
8,44304
231,61282
7,16605
24,334337
55,16091
24,334337
5,198763
9,17854
231,61282
24,334337
7,90304
231,61282
276,71402
24,334337
276,71402
24,334337
7,16605
231,61282
55,16091
24,334337
111,30354
24,334337
276,71402
24,334337
24,334337
24,334337
7,90304
4,318163
55,16091
231,61282
55,16091
24,334337
2,526
7,90304
55,16091
231,61282
24,334337
20,4888
170,6604330
20,4888
20,4888
7,90304
55,16091
55,16091
20,4888
231,61282
170,6604330
231,61282
276,71402
231,61282
24,334337
231,61282
231,61282
276,71402
24,334337
170,6604330
24,334337
24,334337
276,71402
24,334337
276,71402
111,30354
24,334337
276,71402
276,71402
24,334337
24,334337
24,334337
276,71402
24,334337
55,16091
24,334337
276,71402
24,334337
276,71402
4,86548
276,71402
231,61282
231,61282
55,16091
231,61282
24,334337
24,334337
231,61282
24,334337
231,61282
276,71402
24,334337
276,71402
24,334337
2,5074
231,61282
24,334337
55,16091
24,334337
2,5074
111,30354
2,5074
231,61282
231,61282
276,71402
24,334337
170,6604330
24,334337
2,5074
231,61282
170,6604330
24,334337
24,334337
24,334337
24,334337
111,30354
24,334337
170,6604330
276,71402
276,71402
24,334337
24,334337
231,61282
24,334337
24,334337
231,61282
1,18096
24,334337
231,61282
24,334337
231,61282
24,334337
24,334337
276,71402
276,71402
111,30354
24,334337
13,3556
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
111,30354
24,334337
276,71402
24,334337
24,334337
276,71402
24,334337
24,334337
231,61282
276,71402
111,30354
66,512196
276,71402
8,44304
24,334337
66,512196
3,88185
24,334337
24,334337
24,334337
276,71402
24,334337
276,71402
276,71402
231,61282
24,334337
24,334337
24,334337
24,334337
111,30354
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
276,71402
276,71402
24,334337
276,71402
276,71402
276,71402
276,71402
24,334337
9,17854
276,71402
4,86548
276,71402
276,71402
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
4,86548
24,334337
276,71402
19,9618
170,6604330
4,44098
7,90304
170,6604330
34,441116
3,132721
12,3701650
19,9618
6,33992
11,11277
4,44098
170,6604330
11,11277
1,9056
19,9618
170,6604330
4,30304
3,132721
5,28218
170,6604330
6,33992
4,86548
1,1075
1,2756
4,318163
6,33992
23,1319420
170,6604330
4,44098
1,22435
4,318163
3,88185
5,198763
2,14442
11,83967
8,74174
3,2588
13,81879
17,75803
3,2588
6,68683
5,198763
11,83967
19,9618
4,318163
10,5477862
3,132721
1,22435
170,6604330
4,318163
5,198763
170,6604330
170,6604330
170,6604330
1,1075
4,318163
1,22435
8,74174
2,9923
6,33992
2,14442
170,6604330
4,318163
1,2933
1,22435
3,89244
2,14442
5,198763
3,88185
24,334337
10,63209
4,86548
3,42007
111,30354
20,4888
24,334337
66,512196
170,6604330
24,334337
170,6604330
3,42007
1,18096
24,334337
24,334337
66,512196
276,71402
276,71402
24,334337
3,132721
276,71402
24,334337
24,334337
170,6604330
111,30354
276,71402
24,334337
24,334337
24,334337
3,42007
55,16091
24,334337
111,30354
24,334337
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
24,334337
231,61282
24,334337
276,71402
3,88185
24,334337
276,71402
20,4888
170,6604330
24,334337
24,334337
24,334337
111,30354
24,334337
8,44304
24,334337
24,334337
55,16091
276,71402
24,334337
24,334337
111,30354
24,334337
276,71402
276,71402
24,334337
111,30354
55,16091
24,334337
231,61282
111,30354
231,61282
276,71402
24,334337
231,61282
231,61282
24,334337
231,61282
276,71402
24,334337
24,334337
24,334337
111,30354
276,71402
111,30354
8,44304
276,71402
13,3556
111,30354
24,334337
4,10113
24,334337
111,30354
24,334337
24,334337
24,334337
24,334337
24,334337
20,4888
24,334337
24,334337
24,334337
24,334337
4,10113
7,90304
24,334337
24,334337
231,61282
231,61282
276,71402
24,334337
66,512196
276,71402
24,334337
24,334337
55,16091
24,334337
276,71402
276,71402
231,61282
13,3556
231,61282
276,71402
24,334337
24,334337
276,71402
66,512196
24,334337
1,5244
231,61282
24,334337
24,334337
24,334337
24,334337
10,5477862
24,334337
111,30354
13,3556
24,334337
11,2754
11,2754
111,30354
111,30354
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
231,61282
24,334337
7,90304
276,71402
111,30354
19,9618
276,71402
24,334337
24,334337
276,71402
24,334337
24,334337
111,30354
7,90304
276,71402
24,334337
4,10113
24,334337
111,30354
24,334337
24,334337
13,3556
24,334337
24,334337
55,16091
24,334337
231,61282
24,334337
24,334337
276,71402
24,334337
19,9618
276,71402
276,71402
24,334337
24,334337
24,334337
24,334337
24,334337
111,30354
24,334337
231,61282
1,11148
276,71402
276,71402
231,61282
170,6604330
111,30354
231,61282
4,86548
24,334337
24,334337
276,71402
24,334337
24,334337
9,584830
276,71402
111,30354
231,61282
24,334337
24,334337
11,83967
24,334337
231,61282
24,334337
8,44304
24,334337
24,334337
276,71402
24,334337
24,334337
24,334337
276,71402
111,30354
111,30354
276,71402
24,334337
24,334337
24,334337
24,334337
111,30354
111,30354
24,334337
24,334337
276,71402
231,61282
24,334337
24,334337
4,318163
24,334337
24,334337
276,71402
276,71402
24,334337
276,71402
231,61282
276,71402
24,334337
111,30354
276,71402
10,5477862
276,71402
24,334337
13,81879
13,81879
13,81879
13,81879
7,144891
276,71402
276,71402
276,71402
24,334337
24,334337
111,30354
276,71402
9,42045
24,334337
24,334337
111,30354
111,30354
111,30354
111,30354
276,71402
276,71402
9,42045
276,71402
276,71402
24,334337
9,42045
4,369805
3,132721
4,369805
8,74174
3,132721
8,74174
3,132721
4,369805
170,6604330
8,74174
11,36719
7,144891
170,6604330
11,36719
4,44098
10,17331
10,17331
4,201549
1,80
10,5477862
9,17854
10,5477862
2,3092
7,90304
1,9056
